ParkName,State,partySize,RateType,BookingType,Equipment,
Smileys,NS,2,Full,CampsitePermit,LT20ft,
Blomidon,NS,2,Full,CampsitePermit,ST,
Thomas Raddall,NS,2,Full,CampsitePermit,LT20ft,
Five Islands,ON,2,Full,CampsitePermit,ST,
Mira River,NS,2,Full,CampsitePermit,ST,
Smileys,NS,3,Full,CampsitePermit,ST,
Smileys,NS,4,Full,CampsitePermit,LT30ft,
Graves Island,ON,2,Full,CampsitePermit,LT20ft,
Valleyview,NS,2,Senior,CampsitePermit,ST,
Mira River,QC,2,Senior,CampsitePermit,ST,
Mira River,NS,2,Full,CampsitePermit,LT20ft,
The Islands,ON,1,Full,CampsitePermit,ST,
Amherst Shore,BC,2,Senior,CampsitePermit,LT30ft,
Thomas Raddall,NS,4,Full,CampsitePermit,ST,
Rissers Beach,NS,2,Full,CampsitePermit,LT40ft,
Cape Chignecto,NS,3,Full,BackcountryPermit,ST,
Mira River,NS,6,Full,CampsitePermit,LT20ft,
Graves Island,NS,4,Full,CampsitePermit,LT20ft,
Thomas Raddall,NS,5,Full,CampsitePermit,Tents,
Rissers Beach,NS,4,Full,CampsitePermit,LT30ft,
Battery,NS,2,Full,CampsitePermit,ST,
Blomidon,NS,5,Full,CampsitePermit,LT20ft,
Mira River,NS,2,Full,CampsitePermit,LT30ft,
Whycocomagh,QC,2,Full,CampsitePermit,LT20ft,
Graves Island,NS,2,Full,CampsitePermit,LT20ft,
Caribou Munroes,NS,4,Full,CampsitePermit,LT30ft,
Battery,ON,4,Full,CampsitePermit,ST,
Thomas Raddall,NS,2,Senior,CampsitePermit,ST,
Five Islands,NS,2,Senior,CampsitePermit,LT20ft,
Dollar Lake,NS,4,Full,CampsitePermit,Tents,
Thomas Raddall,NS,6,Full,CampsitePermit,LT40ft,
Caribou Munroes,NS,2,Full,CampsitePermit,LT30ft,
Graves Island,MB,1,Full,CampsitePermit,ST,
Battery,ON,4,Full,CampsitePermit,LT20ft,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Blomidon,NS,2,Full,CampsitePermit,LT30ft,
Porters Lake,AB,5,Full,CampsitePermit,ST,
Ellenwood Lake,NS,2,Full,CampsitePermit,ST,
Salsman,QC,3,Full,CampsitePermit,LT20ft,
Amherst Shore,NS,2,Full,CampsitePermit,LT20ft,
Rissers Beach,ON,3,Full,CampsitePermit,ST,
Five Islands,NS,2,Full,CampsitePermit,ST,
Dollar Lake,NS,3,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,4,Full,CampsitePermit,Tents,
Thomas Raddall,NS,4,Full,CampsitePermit,LT30ft,
Caribou Munroes,NS,2,Senior,CampsitePermit,LT30ft,
Rissers Beach,NS,6,Full,CampsitePermit,LT20ft,
Graves Island,ON,4,Full,CampsitePermit,LT40ft,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Mira River,NL,6,Full,CampsitePermit,ST,
Smileys,NS,2,Senior,CampsitePermit,LT30ft,
Whycocomagh,QC,2,Full,CampsitePermit,LT30ft,
Smileys,NS,4,Full,CampsitePermit,ST,
Porters Lake,NS,5,Full,CampsitePermit,ST,
Battery,NS,2,Senior,CampsitePermit,LT20ft,
Caribou Munroes,NS,2,Full,CampsitePermit,LT20ft,
Five Islands,NS,2,Full,CampsitePermit,LT20ft,
Dollar Lake,NS,5,Full,CampsitePermit,ST,
Dollar Lake,NS,4,Full,CampsitePermit,LT30ft,
Smileys,NS,2,Full,CampsitePermit,ST,
Battery,NS,1,Full,CampsitePermit,LT30ft,
Boylston,NS,2,Full,CampsitePermit,LT30ft,
Ellenwood Lake,NS,2,Full,CampsitePermit,LT30ft,
Graves Island,NS,2,Senior,CampsitePermit,LT30ft,
Battery,QC,2,Full,CampsitePermit,ST,
Rissers Beach,NS,2,Senior,CampsitePermit,LT40ft,
Rissers Beach,NS,2,Full,CampsitePermit,LT40ft,
Blomidon,NS,4,Senior,CampsitePermit,LT20ft,
Mira River,ON,2,Full,CampsitePermit,LT30ft,
Thomas Raddall,NS,6,Full,CampsitePermit,LT30ft,
Whycocomagh,NS,2,Full,CampsitePermit,LT40ft,
Whycocomagh,QC,5,Full,CampsitePermit,LT30ft,
Boylston,NS,2,Full,CampsitePermit,Tents,
Laurie,NS,2,Full,CampsitePermit,LT40ft,
Caribou Munroes,NS,5,Full,CampsitePermit,LT20ft,
Caribou Munroes,NS,1,Senior,CampsitePermit,LT30ft,
Five Islands,ON,2,Full,CampsitePermit,ST,
Mira River,NS,4,Full,CampsitePermit,LT20ft,
Mira River,QC,2,Senior,CampsitePermit,LT20ft,
Mira River,NS,6,Full,CampsitePermit,LT20ft,
Five Islands,ON,4,Full,CampsitePermit,ST,
Smileys,NS,3,Full,CampsitePermit,LT20ft,
Porters Lake,ON,2,Full,CampsitePermit,ST,
Valleyview,NS,4,Full,CampsitePermit,ST,
Amherst Shore,NS,6,Full,CampsitePermit,LT40ft,
Mira River,NS,2,Full,CampsitePermit,LT30ft,
Five Islands,QC,2,Full,CampsitePermit,ST,
Caribou Munroes,NS,4,Full,CampsitePermit,Tents,
Mira River,NS,2,Full,CampsitePermit,ST,
Blomidon,NS,2,Senior,CampsitePermit,LT20ft,
Rissers Beach,NS,6,Full,CampsitePermit,Tents,
Porters Lake,NS,4,Full,CampsitePermit,Tents,
Boylston,NS,2,Full,CampsitePermit,ST,
The Islands,NS,4,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,2,Full,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,LT20ft,
Thomas Raddall,NS,6,Full,CampsitePermit,Tents,
Dollar Lake,NS,4,Full,CampsitePermit,ST,
Rissers Beach,NS,5,Full,CampsitePermit,LT30ft,
Graves Island,NS,2,Full,CampsitePermit,ST,
Battery,QC,2,Senior,CampsitePermit,LT30ft,
Battery,QC,2,Full,CampsitePermit,ST,
Porters Lake,ON,5,Full,CampsitePermit,ST,
Porters Lake,NS,3,Full,CampsitePermit,ST,
Rissers Beach,NS,1,Full,CampsitePermit,ST,
Five Islands,QC,2,Full,CampsitePermit,ST,
Five Islands,NS,6,Full,CampsitePermit,LT20ft,
Thomas Raddall,NS,2,Full,CampsitePermit,ST,
Dollar Lake,NS,3,Full,CampsitePermit,LT30ft,
Blomidon,ON,2,Full,CampsitePermit,ST,
Graves Island,NS,2,Full,CampsitePermit,Tents,
Smileys,NS,2,Full,CampsitePermit,LT20ft,
Smileys,NS,1,Full,CampsitePermit,LT20ft,
Laurie,BC,2,Full,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,Tents,
Ellenwood Lake,NS,3,Full,CampsitePermit,LT30ft,
Battery,NS,2,Full,CampsitePermit,LT30ft,
Salsman,NS,3,Full,CampsitePermit,Tents,
Amherst Shore,NS,4,Full,CampsitePermit,LT30ft,
Mira River,NS,2,Full,CampsitePermit,LT40ft,
Caribou Munroes,NS,3,Full,CampsitePermit,ST,
Graves Island,NS,3,Full,CampsitePermit,LT40ft,
Amherst Shore,NS,5,Full,CampsitePermit,LT20ft,
Smileys,NS,4,Full,CampsitePermit,Tents,
Five Islands,NS,2,Full,CampsitePermit,ST,
Five Islands,NS,2,Full,CampsitePermit,ST,
Valleyview,NS,1,Full,CampsitePermit,ST,
Caribou Munroes,PE,2,FULL,CampsitePermit,LT20ft,
Rissers Beach,ON,2,Full,CampsitePermit,LT30ft,
Salsman,NS,2,Senior,CampsitePermit,LT20ft,
Graves Island,ON,2,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,3,Full,CampsitePermit,LT30ft,
Amherst Shore,ON,2,Full,CampsitePermit,LT30ft,
Rissers Beach,NS,6,Full,CampsitePermit,Tents,
Five Islands,NS,5,Full,CampsitePermit,LT30ft,
Blomidon,NS,6,Full,CampsitePermit,LT20ft,
Mira River,NS,2,Senior,CampsitePermit,LT20ft,
Blomidon,QC,2,Full,CampsitePermit,LT20ft,
The Islands,QC,2,Full,CampsitePermit,ST,
Rissers Beach,NS,1,Full,CampsitePermit,ST,
Salsman,NS,2,Full,CampsitePermit,LT20ft,
Mira River,NS,6,Full,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,LT30ft,
Cape Chignecto,NS,8,Full,BackcountryPermit,Cabin,
Dollar Lake,NS,6,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,4,Full,CampsitePermit,LT20ft,
Smileys,NS,4,Full,CampsitePermit,Tents,
Five Islands,ON,2,Full,CampsitePermit,ST,
Caribou Munroes,NS,5,Full,CampsitePermit,ST,
Caribou Munroes,NS,1,Full,CampsitePermit,ST,
The Islands,ON,4,Full,CampsitePermit,ST,
Dollar Lake,NS,4,Full,CampsitePermit,Tents,
Mira River,NS,2,Veteran,CampsitePermit,LT20ft,
Valleyview,NL,2,Full,CampsitePermit,ST,
Whycocomagh,BC,2,Full,CampsitePermit,ST,
Battery,QC,2,Full,CampsitePermit,ST,
Rissers Beach,NS,2,Full,CampsitePermit,LT30ft,
Laurie,NS,4,Full,CampsitePermit,LT40ft,
Amherst Shore,NL,3,Senior,CampsitePermit,ST,
Mira River,NB,6,Full,CampsitePermit,Tents,
Salsman,NS,5,Full,CampsitePermit,Tents,
Rissers Beach,NB,2,Full,CampsitePermit,LT20ft,
Salsman,NS,3,Full,CampsitePermit,ST,
Dollar Lake,NS,4,Full,CampsitePermit,ST,
Smileys,NB,2,Full,CampsitePermit,ST,
Smileys,NS,2,Full,CampsitePermit,LT20ft,
Porters Lake,NS,5,Full,CampsitePermit,ST,
Caribou Munroes,NS,3,Full,CampsitePermit,Tents,
Thomas Raddall,NS,2,Full,CampsitePermit,ST,
Smileys,NS,2,Senior,CampsitePermit,LT20ft,
Rissers Beach,QC,2,Full,CampsitePermit,ST,
Smileys,NS,4,Full,CampsitePermit,LT40ft,
Blomidon,NB,1,Full,CampsitePermit,ST,
Dollar Lake,ON,3,Full,CampsitePermit,Tents,
Battery,ON,2,Senior,CampsitePermit,ST,
Thomas Raddall,NS,4,Full,CampsitePermit,ST,
Five Islands,AB,3,Senior,CampsitePermit,ST,
Mira River,QC,2,Full,CampsitePermit,ST,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
The Islands,NS,2,Full,CampsitePermit,LT20ft,
Smileys,NS,4,Full,CampsitePermit,ST,
Dollar Lake,NS,3,Full,CampsitePermit,ST,
Mira River,NS,2,Full,CampsitePermit,ST,
Rissers Beach,NS,5,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,5,Full,CampsitePermit,Tents,
Caribou Munroes,NS,5,Full,CampsitePermit,ST,
Battery,NS,4,Full,CampsitePermit,ST,
Mira River,NS,6,Full,CampsitePermit,ST,
Laurie,QC,2,Full,CampsitePermit,ST,
Thomas Raddall,QC,2,Senior,CampsitePermit,ST,
Graves Island,NS,2,Full,CampsitePermit,ST,
Dollar Lake,NS,2,Senior,CampsitePermit,LT20ft,
Porters Lake,QC,2,Full,CampsitePermit,LT20ft,
Graves Island,NS,4,Full,CampsitePermit,LT20ft,
Blomidon,ON,2,Full,CampsitePermit,ST,
Dollar Lake,NS,3,Full,CampsitePermit,ST,
Five Islands,NB,2,Full,CampsitePermit,LT20ft,
Graves Island,NS,2,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,4,Full,CampsitePermit,Tents,
Graves Island,ON,2,Full,CampsitePermit,LT30ft,
Caribou Munroes,QC,2,Full,CampsitePermit,ST,
Mira River,QC,4,Full,CampsitePermit,LT20ft,
Blomidon,NS,5,Full,CampsitePermit,Tents,
Laurie,NS,3,Full,CampsitePermit,ST,
Caribou Munroes,NS,4,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Rissers Beach,NS,3,Full,CampsitePermit,ST,
Salsman,NS,4,Full,CampsitePermit,LT30ft,
Rissers Beach,NS,2,Full,CampsitePermit,ST,
Dollar Lake,NS,6,Full,CampsitePermit,LT20ft,
Salsman,BC,2,Senior,CampsitePermit,LT20ft,
Graves Island,NS,2,Full,CampsitePermit,LT30ft,
Salsman,ON,2,Full,CampsitePermit,LT20ft,
Graves Island,NS,4,Full,CampsitePermit,Tents,
Caribou Munroes,NS,2,Full,CampsitePermit,LT20ft,
Mira River,NS,3,Full,CampsitePermit,ST,
Graves Island,ON,2,Full,CampsitePermit,ST,
Rissers Beach,NS,3,Full,CampsitePermit,LT40ft,
Amherst Shore,ON,2,Full,CampsitePermit,LT20ft,
The Islands,NS,1,Full,CampsitePermit,ST,
Boylston,BC,2,Full,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,Tents,
The Islands,NS,5,Full,CampsitePermit,ST,
Battery,NS,2,Full,CampsitePermit,LT40ft,
Mira River,NS,2,Host,CampsitePermit,LT20ft,
Dollar Lake,NS,6,Senior,CampsitePermit,ST,
Mira River,NS,3,Full,CampsitePermit,LT20ft,
Laurie,NS,2,Full,CampsitePermit,ST,
Smileys,NS,2,Full,CampsitePermit,Greater than 40ft,
Blomidon,NS,1,Full,CampsitePermit,ST,
Thomas Raddall,NS,4,Full,CampsitePermit,Tents,
Smileys,NS,5,Full,CampsitePermit,Tents,
Whycocomagh,NS,2,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,3,Full,CampsitePermit,ST,
Rissers Beach,NS,3,Full,CampsitePermit,ST,
Battery,QC,2,Full,CampsitePermit,ST,
Mira River,QC,2,Full,CampsitePermit,ST,
Boylston,NS,6,Full,CampsitePermit,LT20ft,
Caribou Munroes,NS,2,Senior,CampsitePermit,ST,
Five Islands,ON,1,Full,CampsitePermit,ST,
Rissers Beach,NS,2,Full,CampsitePermit,LT20ft,
Caribou Munroes,NS,2,Full,CampsitePermit,ST,
Amherst Shore,NB,2,Full,CampsitePermit,ST,
Battery,NS,2,Full,CampsitePermit,ST,
Blomidon,NS,4,Full,CampsitePermit,LT20ft,
Laurie,NS,2,Full,CampsitePermit,LT30ft,
Porters Lake,QC,2,Full,CampsitePermit,ST,
Dollar Lake,NS,3,Full,CampsitePermit,ST,
Five Islands,NS,2,Full,CampsitePermit,ST,
Five Islands,QC,4,Full,CampsitePermit,ST,
Blomidon,NS,4,Full,CampsitePermit,ST,
Graves Island,NS,4,Full,CampsitePermit,ST,
Mira River,QC,2,Full,CampsitePermit,LT30ft,
Smileys,NS,5,Full,CampsitePermit,LT20ft,
Mira River,ON,2,Full,CampsitePermit,LT30ft,
Graves Island,NS,2,Full,CampsitePermit,LT30ft,
Smileys,NS,4,Veteran,CampsitePermit,LT20ft,
Caribou Munroes,NS,2,Senior,CampsitePermit,LT20ft,
Graves Island,NS,4,Full,CampsitePermit,LT30ft,
Battery,ON,4,Senior,CampsitePermit,LT30ft,
Graves Island,NS,1,Senior,CampsitePermit,ST,
Ellenwood Lake,NS,4,Full,CampsitePermit,ST,
Five Islands,NS,2,Full,CampsitePermit,ST,
Mira River,NS,1,Full,CampsitePermit,LT40ft,
Ellenwood Lake,ON,2,Full,CampsitePermit,ST,
Blomidon,NB,4,Full,CampsitePermit,Tents,
Thomas Raddall,ON,2,Full,CampsitePermit,ST,
Whycocomagh,ON,2,Full,CampsitePermit,LT30ft,
Thomas Raddall,NS,1,Full,CampsitePermit,LT40ft,
Laurie,NL,4,Full,CampsitePermit,Tents,
Caribou Munroes,NS,3,Full,CampsitePermit,LT20ft,
Caribou Munroes,NS,4,Full,CampsitePermit,LT20ft,
Battery,AB,3,Full,CampsitePermit,Greater than 40ft,
Blomidon,NS,2,Full,CampsitePermit,Tents,
Caribou Munroes,NS,2,Full,CampsitePermit,ST,
Graves Island,NS,4,Full,CampsitePermit,LT30ft,
Porters Lake,NS,4,Full,CampsitePermit,ST,
Laurie,NS,2,Full,CampsitePermit,ST,
Five Islands,ON,4,Full,CampsitePermit,Tents,
Rissers Beach,NS,6,Full,CampsitePermit,LT20ft,
Mira River,NS,3,Full,CampsitePermit,LT30ft,
Whycocomagh,NS,3,Full,CampsitePermit,ST,
Rissers Beach,NS,1,Senior,CampsitePermit,ST,
Thomas Raddall,NS,4,Full,CampsitePermit,ST,
Amherst Shore,NS,2,Full,CampsitePermit,LT30ft,
Laurie,NS,2,Full,CampsitePermit,ST,
Blomidon,ON,1,Full,CampsitePermit,ST,
Graves Island,NS,2,Full,CampsitePermit,LT40ft,
Graves Island,ON,5,Full,CampsitePermit,LT20ft,
Amherst Shore,NS,4,Full,CampsitePermit,ST,
Mira River,NS,2,Senior,CampsitePermit,LT30ft,
Mira River,NS,3,Full,CampsitePermit,ST,
Rissers Beach,NS,4,Full,CampsitePermit,ST,
Caribou Munroes,ON,4,Full,CampsitePermit,LT20ft,
Five Islands,NS,4,Full,CampsitePermit,ST,
Graves Island,NS,4,Full,CampsitePermit,LT20ft,
Blomidon,BC,4,Full,CampsitePermit,ST,
Mira River,NS,2,Senior,CampsitePermit,LT20ft,
Dollar Lake,NS,5,Full,CampsitePermit,Tents,
Thomas Raddall,QC,4,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,2,Full,CampsitePermit,LT30ft,
Laurie,ON,3,Full,CampsitePermit,ST,
Laurie,NS,2,Full,CampsitePermit,ST,
Rissers Beach,ON,1,Senior,CampsitePermit,LT30ft,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Whycocomagh,NS,4,Full,CampsitePermit,LT30ft,
Graves Island,NS,2,Full,CampsitePermit,LT30ft,
Five Islands,NS,5,Full,CampsitePermit,ST,
Porters Lake,NB,4,Full,CampsitePermit,Tents,
Caribou Munroes,NS,2,Full,CampsitePermit,ST,
Caribou Munroes,NS,2,Full,CampsitePermit,LT20ft,
Caribou Munroes,QC,6,Full,CampsitePermit,Tents,
Blomidon,QC,2,Full,CampsitePermit,ST,
Caribou Munroes,NS,4,Full,CampsitePermit,LT30ft,
Salsman,NS,4,Full,CampsitePermit,LT40ft,
Five Islands,NS,4,Full,CampsitePermit,ST,
Rissers Beach,NS,4,Full,CampsitePermit,LT20ft,
Five Islands,NS,2,Full,CampsitePermit,LT30ft,
Caribou Munroes,ON,1,Full,CampsitePermit,ST,
Graves Island,NS,4,Full,CampsitePermit,ST,
Salsman,NS,2,Senior,CampsitePermit,LT20ft,
Caribou Munroes,NS,1,Full,CampsitePermit,ST,
Mira River,ON,4,Full,CampsitePermit,ST,
Five Islands,NS,2,Full,CampsitePermit,ST,
Rissers Beach,NS,4,Senior,CampsitePermit,LT30ft,
Whycocomagh,AB,2,Full,CampsitePermit,LT40ft,
Laurie,NS,2,Senior,CampsitePermit,LT20ft,
Mira River,QC,3,Senior,CampsitePermit,ST,
Dollar Lake,NS,2,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,3,Full,CampsitePermit,ST,
Thomas Raddall,NS,3,Full,CampsitePermit,LT30ft,
Graves Island,NS,2,Full,CampsitePermit,ST,
Mira River,NS,5,Full,CampsitePermit,Tents,
Rissers Beach,NS,4,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,4,Full,CampsitePermit,Tents,
Caribou Munroes,NS,2,Full,CampsitePermit,LT30ft,
Caribou Munroes,NS,2,Senior,CampsitePermit,LT30ft,
Thomas Raddall,NS,3,Full,CampsitePermit,LT30ft,
Mira River,NS,2,Full,CampsitePermit,ST,
Ellenwood Lake,NS,3,Full,CampsitePermit,Tents,
Five Islands,BC,2,Senior,CampsitePermit,LT20ft,
Graves Island,NS,2,Full,CampsitePermit,LT30ft,
Caribou Munroes,ON,1,Full,CampsitePermit,ST,
Battery,NS,4,Veteran,CampsitePermit,ST,
Porters Lake,NS,2,Senior,CampsitePermit,LT20ft,
Porters Lake,NS,1,Full,CampsitePermit,ST,
Five Islands,NS,2,Full,CampsitePermit,ST,
Amherst Shore,NS,4,Full,CampsitePermit,ST,
Dollar Lake,NS,6,Full,CampsitePermit,Tents,
Five Islands,QC,2,Full,CampsitePermit,ST,
Mira River,ON,2,Senior,CampsitePermit,ST,
Salsman,NS,2,Full,CampsitePermit,LT20ft,
Salsman,NS,3,Full,CampsitePermit,ST,
Caribou Munroes,NS,4,Senior,CampsitePermit,LT30ft,
Rissers Beach,NS,2,Full,CampsitePermit,ST,
Rissers Beach,NS,3,Full,CampsitePermit,LT20ft,
Mira River,NS,5,Full,CampsitePermit,LT20ft,
Amherst Shore,NS,4,Full,CampsitePermit,LT30ft,
Rissers Beach,NS,2,Full,CampsitePermit,LT20ft,
The Islands,NS,2,Full,CampsitePermit,LT20ft,
Caribou Munroes,NS,7,Full,CampsitePermit,ST,
Caribou Munroes,NL,2,Senior,CampsitePermit,LT20ft,
Mira River,NS,6,Full,CampsitePermit,Tents,
Mira River,NS,2,Full,CampsitePermit,LT30ft,
Rissers Beach,NS,1,Senior,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Smileys,NS,3,Full,CampsitePermit,Tents,
Rissers Beach,NS,6,Full,CampsitePermit,ST,
Laurie,NS,2,Full,CampsitePermit,LT30ft,
Porters Lake,NS,5,Full,CampsitePermit,LT40ft,
Caribou Munroes,ON,4,Full,CampsitePermit,ST,
Graves Island,NS,2,Full,CampsitePermit,ST,
Graves Island,NS,1,Senior,CampsitePermit,ST,
Porters Lake,QC,2,Senior,CampsitePermit,ST,
Rissers Beach,NS,2,Full,CampsitePermit,ST,
Rissers Beach,NS,1,Full,CampsitePermit,ST,
Smileys,QC,2,Full,CampsitePermit,LT30ft,
Laurie,NS,6,Full,CampsitePermit,Tents,
Dollar Lake,NS,3,Full,CampsitePermit,ST,
Caribou Munroes,ON,2,Senior,CampsitePermit,LT20ft,
Salsman,NS,2,Full,CampsitePermit,ST,
Caribou Munroes,NS,2,Full,CampsitePermit,LT30ft,
Ellenwood Lake,ON,4,Full,CampsitePermit,ST,
Blomidon,NS,2,Full,CampsitePermit,ST,
Rissers Beach,NS,4,Full,CampsitePermit,LT20ft,
Rissers Beach,ON,2,Full,CampsitePermit,LT20ft,
Laurie,NS,2,Full,CampsitePermit,ST,
Laurie,ON,2,Full,CampsitePermit,LT20ft,
Blomidon,NS,2,Full,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Caribou Munroes,NS,4,Full,CampsitePermit,LT30ft,
Rissers Beach,NS,2,Full,CampsitePermit,LT30ft,
Graves Island,NS,2,Full,CampsitePermit,ST,
Battery,QC,2,Full,CampsitePermit,ST,
Mira River,NS,3,Full,CampsitePermit,LT20ft,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Blomidon,NS,2,Full,CampsitePermit,ST,
Mira River,NS,6,Full,CampsitePermit,ST,
Mira River,NS,2,Senior,CampsitePermit,LT30ft,
Graves Island,NS,2,Full,CampsitePermit,Tents,
Rissers Beach,NS,1,Full,CampsitePermit,ST,
Rissers Beach,NS,5,Senior,CampsitePermit,Tents,
Porters Lake,NS,2,Senior,CampsitePermit,LT40ft,
Thomas Raddall,NS,3,Full,CampsitePermit,ST,
Amherst Shore,NS,2,Full,CampsitePermit,ST,
Blomidon,NS,2,Full,CampsitePermit,LT30ft,
Caribou Munroes,NL,2,Full,CampsitePermit,ST,
Caribou Munroes,NS,2,Full,CampsitePermit,ST,
Dollar Lake,NS,2,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,4,Full,CampsitePermit,LT30ft,
Battery,ON,2,Senior,CampsitePermit,ST,
Mira River,NS,5,Full,CampsitePermit,LT40ft,
Battery,NS,5,Full,CampsitePermit,LT30ft,
Rissers Beach,NS,2,Full,CampsitePermit,LT30ft,
Porters Lake,BC,2,Senior,CampsitePermit,ST,
Porters Lake,ON,1,Full,CampsitePermit,ST,
Caribou Munroes,NS,3,Veteran,CampsitePermit,ST,
Caribou Munroes,NS,3,Full,CampsitePermit,LT20ft,
Smileys,NS,4,Full,CampsitePermit,ST,
Caribou Munroes,NS,4,Full,CampsitePermit,LT30ft,
Rissers Beach,NS,4,Senior,CampsitePermit,LT30ft,
Whycocomagh,NS,2,Full,CampsitePermit,ST,
Thomas Raddall,NB,2,Full,CampsitePermit,ST,
Laurie,ON,5,Full,CampsitePermit,LT30ft,
Mira River,NS,2,Senior,CampsitePermit,LT30ft,
The Islands,BC,2,Full,CampsitePermit,ST,
Dollar Lake,NS,5,Full,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Dollar Lake,NS,7,Full,CampsitePermit,LT20ft,
Thomas Raddall,NS,2,Full,CampsitePermit,ST,
Rissers Beach,QC,4,Full,CampsitePermit,LT40ft,
Mira River,NS,3,Full,CampsitePermit,LT30ft,
Mira River,NS,5,Full,CampsitePermit,ST,
Boylston,PE,2,Full,CampsitePermit,ST,
Caribou Munroes,ON,3,Full,CampsitePermit,LT20ft,
Rissers Beach,ON,1,Full,CampsitePermit,ST,
Dollar Lake,NS,6,Full,CampsitePermit,Tents,
Porters Lake,NS,2,Full,CampsitePermit,LT30ft,
Battery,NS,4,Full,CampsitePermit,Tents,
Ellenwood Lake,QC,4,Full,CampsitePermit,ST,
Dollar Lake,NS,4,Full,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Smileys,NS,3,Full,CampsitePermit,ST,
Five Islands,PE,3,Full,CampsitePermit,ST,
Ellenwood Lake,NS,3,Full,CampsitePermit,ST,
Blomidon,NS,4,Full,CampsitePermit,LT30ft,
Rissers Beach,QC,2,Full,CampsitePermit,ST,
Caribou Munroes,NB,3,Full,CampsitePermit,Tents,
Rissers Beach,NS,2,Senior,CampsitePermit,LT30ft,
Porters Lake,NS,6,Full,CampsitePermit,Tents,
Valleyview,NS,2,Senior,CampsitePermit,ST,
Mira River,NS,2,Veteran,CampsitePermit,LT30ft,
Whycocomagh,AB,2,Full,CampsitePermit,ST,
Porters Lake,NS,3,Full,CampsitePermit,ST,
Graves Island,NS,2,Full,CampsitePermit,LT30ft,
Laurie,NS,5,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,4,Full,CampsitePermit,LT40ft,
Rissers Beach,NS,6,Full,CampsitePermit,LT30ft,
Mira River,NS,2,Full,CampsitePermit,ST,
Laurie,NS,3,Senior,CampsitePermit,LT30ft,
Boylston,NB,1,Full,CampsitePermit,ST,
Porters Lake,NS,4,Full,CampsitePermit,LT30ft,
Blomidon,NS,4,Full,CampsitePermit,LT20ft,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Graves Island,NB,3,Full,CampsitePermit,Tents,
Ellenwood Lake,NS,6,Full,CampsitePermit,ST,
Battery,NS,2,Full,CampsitePermit,ST,
Smileys,NS,4,Full,CampsitePermit,Tents,
Laurie,NS,1,Full,CampsitePermit,LT40ft,
Rissers Beach,ON,2,Full,CampsitePermit,ST,
Battery,NS,2,Veteran,CampsitePermit,LT20ft,
Porters Lake,NS,3,Full,CampsitePermit,LT20ft,
Mira River,NS,6,Full,CampsitePermit,LT30ft,
Battery,NS,2,Senior,CampsitePermit,LT20ft,
Mira River,NS,2,Full,CampsitePermit,ST,
Laurie,NS,5,Full,CampsitePermit,ST,
Laurie,ON,4,Full,CampsitePermit,Tents,
Laurie,NS,4,Full,CampsitePermit,LT20ft,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Graves Island,BC,1,Full,CampsitePermit,ST,
Caribou Munroes,QC,3,Senior,CampsitePermit,ST,
Porters Lake,QC,2,Full,CampsitePermit,ST,
Blomidon,NS,3,Full,CampsitePermit,ST,
Graves Island,NS,2,Senior,CampsitePermit,LT20ft,
Five Islands,ON,2,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,5,Full,CampsitePermit,Tents,
Blomidon,NS,2,Full,CampsitePermit,ST,
Laurie,AB,2,Full,CampsitePermit,LT30ft,
Caribou Munroes,NS,3,Full,CampsitePermit,LT20ft,
Laurie,NS,2,Full,CampsitePermit,ST,
Porters Lake,NS,3,Full,CampsitePermit,LT30ft,
Rissers Beach,NS,2,Senior,CampsitePermit,LT30ft,
